	Unnamed: 0	Unnamed: 0.1	Year	Player	Pos	Age	Tm	G	MP	PER	TS%	3PAr	FTr	ORB%	DRB%	TRB%	AST%	STL%	BLK%	TOV%	USG%	OWS	DWS	WS	WS/48	OBPM	DBPM	BPM	VORP	FG	FGA	FG%	3P	3PA	3P%	2P	2PA	2P%	eFG%	FT	FTA	FT%	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PTS	height	weight	cluster_ID
11528	14870	23844	2016	Shaun Livingston	PG	30	GSW	78	1520.0	0.326842105263	0.581	0.032	0.245	3.2	8.5	6.0	21.0	1.8	1.3	15.7	14.2	0.0686842105263	0.0402631578947	0.108947368421	0.145	-0.0142105263158	0.00236842105263	-0.0118421052632	0.0142105263158	4.80789473684	8.97631578947	0.536	0.0473684210526	0.284210526316	0.167	4.76052631579	8.69210526316	0.548	0.538	1.89473684211	2.20263157895	0.86	0.994736842105	3.00789473684	4.00263157895	5.61315789474	1.35	0.639473684211	1.84736842105	3.31578947368	11.5578947368	201.0	87.0	1
11585	14927	23948	2016	Otto Porter	SF	22	WAS	75	2276.0	0.22934973638	0.564	0.372	0.176	4.7	14.7	9.6	7.9	2.2	1.1	8.3	16.2	0.0474516695958	0.0427065026362	0.0885764499121	0.119	0.0126537785589	0.0158172231986	0.0284710017575	0.0347978910369	5.36203866432	11.3409490334	0.473	1.55008787346	4.22319859402	0.367	3.81195079086	7.11775043937	0.536	0.541	1.50263620387	1.99297012302	0.754	1.53427065026	4.65026362039	6.18453427065	1.89806678383	1.66080843585	0.506151142355	1.1072056239	2.57820738137	13.776801406	203.0	89.0	1
11540	14882	23864	2016	Luc Mbah	PF	29	LAC	75	1274.0	0.206279434851	0.498	0.193	0.275	5.2	9.4	7.3	3.3	1.7	1.2	12.8	9.4	0.00565149136578	0.0367346938776	0.0452119309262	0.059	-0.0847723704867	0.0423861852433	-0.0452119309262	0.00282574568289	2.65620094192	5.84929356358	0.454	0.367346938776	1.13029827316	0.325	2.28885400314	4.71899529042	0.485	0.486	0.847723704867	1.61067503925	0.526	1.69544740973	3.13657770801	4.83202511774	0.847723704867	1.24332810047	0.536891679749	0.960753532182	2.82574568289	6.52747252747	201.0	99.0	1
11598	14940	23965	2016	Andre Roberson	SG	24	OKC	70	1553.0	0.236445589182	0.566	0.376	0.197	5.9	11.4	8.8	4.0	1.7	2.0	10.5	9.1	0.0417256922086	0.0370895041854	0.0788151963941	0.105	0.0	0.0301352221507	0.0324533161623	0.0301352221507	3.15260785576	6.35157759176	0.496	0.741790083709	2.38763683194	0.311	2.41081777205	3.96394075982	0.608	0.555	0.764971023825	1.25177076626	0.611	1.83129426916	3.98712169994	5.81841596909	1.08950418545	1.22858982614	0.973599484868	0.811332904057	3.08306503542	7.81197681906	196.0	83.0	1
11484	14826	23772	2016	Andre Iguodala	SF	32	GSW	65	1732.0	0.253579676674	0.565	0.418	0.226	3.4	12.4	8.2	16.3	2.0	0.8	16.3	12.1	0.0478060046189	0.043648960739	0.091454965358	0.122	0.00623556581986	0.0270207852194	0.0332563510393	0.0332563510393	3.65819861432	7.64896073903	0.478	1.12240184758	3.20092378753	0.351	2.53579676674	4.4480369515	0.57	0.552	1.06004618938	1.72517321016	0.614	1.08083140878	4.3856812933	5.46651270208	4.5519630485	1.51732101617	0.394919168591	1.64203233256	2.12009237875	9.49884526559	198.0	97.0	1
11604	14946	23974	2016	Terrence Ross	SF	24	TOR	73	1747.0	0.265827132227	0.551	0.542	0.099	1.4	10.6	6.1	5.3	1.6	1.2	6.6	18.2	0.043274184316	0.0329708070979	0.0741843159702	0.1	0.0226674298798	-0.0247281053234	-0.00412135088724	0.0164854035489	5.56382369777	12.899828277	0.431	2.69948483114	6.98568975386	0.386	2.86433886663	5.91413852318	0.484	0.536	1.00973096737	1.27761877504	0.79	0.43274184316	3.37950772753	3.81224957069	1.15397824843	1.11276473955	0.515168860904	0.947910704064	2.47281053234	14.836863194	201.0	93.0	1
11449	14791	23704	2016	Danny Green	SG	28	SAS	79	2062.0	0.183317167798	0.492	0.622	0.082	2.7	13.6	8.4	9.3	2.0	2.4	11.4	14.6	0.00349175557711	0.0715809893307	0.0733268671193	0.099	-0.00349175557711	0.0523763336566	0.047138700291	0.0436469447139	3.68380213385	9.79437439379	0.376	2.02521823472	6.09311348206	0.332	1.65858389913	3.70126091174	0.448	0.48	0.593598448109	0.803103782735	0.739	0.838021338506	4.45198836081	5.29000969932	2.46168768186	1.37924345296	1.11736178468	1.30940834142	2.46168768186	9.98642095053	206.0	100.0	1
11445	14787	23699	2016	Eric Gordon	SG	27	NOP	45	1481.0	0.328156650912	0.565	0.533	0.226	0.7	6.9	3.7	12.7	1.4	0.8	10.7	20.3	0.0413234301148	0.00972316002701	0.0510465901418	0.069	0.038892640108	-0.0534773801485	-0.0145847400405	0.0121539500338	5.6151249156	13.4179608373	0.418	2.74679270763	7.14652261985	0.384	2.86833220797	6.27143821742	0.457	0.521	2.69817690749	3.03848750844	0.888	0.243079000675	2.16340310601	2.40648210668	2.94125590817	1.0452397029	0.340310600945	1.77447670493	2.38217420662	16.6752194463	193.0	97.0	1
11438	14780	23691	2016	Alonzo Gee	SF	28	NOP	73	1632.0	0.185294117647	0.572	0.235	0.259	3.9	13.0	8.3	6.2	1.9	0.7	16.2	9.2	0.0220588235294	0.0198529411765	0.0419117647059	0.056	-0.0397058823529	0.0220588235294	-0.0176470588235	0.0110294117647	2.91176470588	5.625	0.518	0.375	1.32352941176	0.283	2.53676470588	4.30147058824	0.59	0.551	0.970588235294	1.45588235294	0.667	1.32352941176	4.08088235294	5.40441176471	1.58823529412	1.38970588235	0.286764705882	1.21323529412	3.72794117647	7.16911764706	198.0	102.0	1
11623	14965	24000	2016	J.R. Smith	SG	30	CLE	77	2362.0	0.18899237934	0.542	0.6	0.084	2.1	8.3	5.2	8.5	1.8	0.7	6.3	18.0	0.0457239627434	0.0381033022862	0.0838272650296	0.111	0.0274343776461	-0.00609652836579	0.0198137171888	0.030482641829	5.38018628281	12.9551227773	0.415	3.10922946655	7.77307366638	0.4	2.27095681626	5.18204911092	0.438	0.535	0.685859441152	1.08213378493	0.634	0.655376799323	2.65198983912	3.30736663844	1.98137171888	1.23454699407	0.320067739204	0.899237933954	3.10922946655	14.5554614733	188.0	86.0	1
11434	14776	23686	2016	Langston Galloway	PG	24	NYK	82	2033.0	0.207181505165	0.49	0.381	0.194	2.3	13.0	7.7	15.7	1.9	0.8	8.7	15.6	0.024790949336	0.0318740777177	0.058435809149	0.077	-0.0070831283817	0.00177078209543	-0.0070831283817	0.0141662567634	4.09050664043	10.4121987211	0.393	1.36350221348	3.96655189375	0.344	2.72700442696	6.44564682735	0.423	0.458	1.52287260207	2.01869158879	0.754	0.761436301033	4.33841613379	5.09985243483	3.66551893753	1.36350221348	0.389572060994	1.08017707821	3.1342843089	11.0673880964	188.0	90.0	1
11432	14774	23683	2016	Channing Frye	PF	32	ORL	44	754.0	0.563395225464	0.586	0.651	0.113	3.3	17.6	10.4	8.4	1.4	2.2	13.3	13.2	0.0381962864721	0.0381962864721	0.0716180371353	0.097	-0.0143236074271	0.0190981432361	0.00477453580902	0.0190981432361	3.86737400531	8.88063660477	0.435	2.29177718833	5.77718832891	0.397	1.57559681698	3.10344827586	0.508	0.565	0.907161803714	1.00265251989	0.905	1.09814323607	5.63395225464	6.73209549072	2.14854111406	1.00265251989	0.954907161804	1.43236074271	3.3899204244	10.9336870027	211.0	115.0	1
11451	14793	23709	2016	Gerald Green	SG	30	MIA	69	1557.0	0.233526011561	0.491	0.443	0.157	1.9	9.7	5.9	5.6	1.3	0.9	6.8	19.8	0.00693641618497	0.0323699421965	0.0393063583815	0.052	-0.0277456647399	-0.0416184971098	-0.0693641618497	-0.00924855491329	5.31791907514	13.5722543353	0.392	1.94219653179	6.01156069364	0.323	3.37572254335	7.56069364162	0.446	0.463	1.66473988439	2.12716763006	0.783	0.578034682081	3.19075144509	3.76878612717	1.29479768786	0.878612716763	0.439306358382	1.06358381503	2.84393063584	14.2427745665	201.0	92.0	1
11428	14769	23672	2016	Evan Fournier	SF	23	ORL	79	2566.0	0.204832424006	0.587	0.42	0.256	1.4	8.4	4.9	12.8	1.9	0.1	11.4	20.1	0.0561184723305	0.0238503507405	0.0799688230709	0.106	0.0294621979735	-0.0210444271239	0.00982073265783	0.0238503507405	6.01870615744	13.0335151988	0.462	2.18862042089	5.47155105222	0.4	3.83008573655	7.56196414653	0.506	0.546	2.79189399844	3.33904910366	0.836	0.462977396726	2.69368667186	3.15666406859	2.9883086516	1.34684333593	0.0280592361652	1.86593920499	3.00233826968	17.0179267342	201.0	92.0	1
11418	14759	23650	2016	Jared Dudley	PF	30	WAS	81	2098.0	0.200762631077	0.602	0.489	0.201	2.8	12.6	7.6	11.4	1.7	0.7	13.1	12.7	0.0446139180172	0.0343183984747	0.0789323164919	0.105	0.00514775977121	0.0102955195424	0.0171591992374	0.0274547187798	3.99809342231	8.3565300286	0.478	1.71591992374	4.08388941849	0.42	2.28217349857	4.2726406101	0.534	0.581	1.23546234509	1.68160152526	0.735	0.926596758818	3.98093422307	4.90753098189	2.91706387035	1.2869399428	0.308865586273	1.37273593899	3.2602478551	10.9475691134	201.0	102.0	1
11635	14977	24024	2016	Mirza Teletovic	PF	30	PHO	79	1686.0	0.34590747331	0.571	0.592	0.199	3.5	16.3	9.7	9.1	0.9	1.0	9.0	23.4	0.0619217081851	0.0192170818505	0.0811387900356	0.109	0.0491103202847	-0.0576512455516	-0.0106761565836	0.0149466192171	7.08896797153	16.590747331	0.427	3.86476868327	9.82206405694	0.393	3.22419928826	6.76868327402	0.476	0.544	2.56227758007	3.30960854093	0.774	1.1743772242	5.27402135231	6.44839857651	1.90035587189	0.683274021352	0.448398576512	1.79359430605	3.39501779359	20.6049822064	206.0	109.0	1
11415	14756	23647	2016	Toney Douglas	PG	29	NOP	61	1262.0	0.419334389857	0.543	0.456	0.222	2.1	10.7	6.3	19.1	2.8	0.3	11.6	19.4	0.0456418383518	0.0256735340729	0.0713153724247	0.094	0.0399366085578	-0.0256735340729	0.0142630744849	0.0228209191759	5.22028526149	12.6941362916	0.411	2.31061806656	5.79080824089	0.399	2.90966719493	6.90332805071	0.421	0.502	2.39619651347	2.82408874802	0.848	0.713153724247	3.36608557845	4.07923930269	4.47860538827	1.99683042789	0.142630744849	1.82567353407	3.73692551506	15.147385103	188.0	88.0	1
11413	14754	23644	2016	Boris Diaw	PF	33	SAS	76	1386.0	0.363636363636	0.582	0.18	0.198	4.9	13.9	9.6	18.4	1.0	1.2	18.9	17.0	0.0415584415584	0.0571428571429	0.0987012987013	0.132	-0.0025974025974	0.0363636363636	0.0311688311688	0.0285714285714	5.24675324675	9.94805194805	0.527	0.649350649351	1.79220779221	0.362	4.5974025974	8.15584415584	0.564	0.56	1.45454545455	1.97402597403	0.737	1.50649350649	4.54545454545	6.05194805195	4.57142857143	0.675324675325	0.545454545455	2.51948051948	2.64935064935	12.5974025974	203.0	113.0	1
11411	14752	23642	2016	Luol Deng	PF	30	MIA	74	2394.0	0.225563909774	0.549	0.344	0.258	5.3	15.4	10.5	9.0	1.6	0.9	8.9	17.4	0.0526315789474	0.0421052631579	0.0962406015038	0.128	0.0195488721805	0.00902255639098	0.0285714285714	0.0345864661654	5.0977443609	11.2030075188	0.455	1.32330827068	3.84962406015	0.344	3.77443609023	7.35338345865	0.513	0.514	2.18045112782	2.88721804511	0.755	1.62406015038	5.03759398496	6.66165413534	2.10526315789	1.11278195489	0.436090225564	1.21804511278	1.83458646617	13.6992481203	206.0	99.0	1
11410	14751	23641	2016	Matthew Dellavedova	PG	25	CLE	76	1867.0	0.21788966256	0.527	0.468	0.129	2.0	7.8	4.9	26.2	1.2	0.4	17.7	15.9	0.0424209962507	0.0308516336369	0.0732726298875	0.098	-0.00385645420461	-0.0269951794322	-0.0308516336369	0.00385645420461	3.99143010177	9.85324049277	0.405	1.88966256026	4.6084627745	0.41	2.10176754151	5.24477771826	0.401	0.501	1.09908944831	1.27262988752	0.864	0.63631494376	2.48741296197	3.12372790573	6.49812533476	0.848419925013	0.173540439207	2.23674343867	3.4322442421	10.9716122121	193.0	89.0	1
11421	14762	23657	2016	Wayne Ellington	SG	28	BRK	76	1615.0	0.225139318885	0.498	0.478	0.112	1.4	10.9	6.1	7.8	1.5	0.3	7.1	17.5	0.0111455108359	0.00668730650155	0.0178328173375	0.025	-0.0200619195046	-0.0512693498452	-0.0713312693498	-0.0111455108359	4.85944272446	12.5052631579	0.389	2.1399380805	5.97399380805	0.358	2.71950464396	6.53126934985	0.416	0.474	1.20371517028	1.40433436533	0.857	0.445820433437	3.43281733746	3.8786377709	1.85015479876	1.06996904025	0.111455108359	1.00309597523	1.82786377709	13.0625386997	193.0	90.0	1
11620	14962	23995	2016	Marcus Smart	PG	21	BOS	61	1667.0	0.244031193761	0.463	0.456	0.314	4.8	11.6	8.1	15.8	2.7	0.8	11.7	17.4	0.0107978404319	0.0518296340732	0.0626274745051	0.083	-0.0129574085183	0.028074385123	0.0151169766047	0.0237552489502	3.97360527894	11.424115177	0.348	1.31733653269	5.20455908818	0.253	2.65626874625	6.21955608878	0.427	0.405	2.78584283143	3.5848830234	0.777	1.64127174565	3.86562687463	5.50689862028	3.99520095981	1.96520695861	0.388722255549	1.72765446911	3.95200959808	12.050389922	193.0	99.0	1
11453	14795	23711	2016	Jeff Green	SF	29	TOT	80	2253.0	0.207723035952	0.51	0.258	0.267	3.6	13.3	8.3	10.0	1.3	1.5	9.2	20.2	0.0207723035952	0.0271637816245	0.049533954727	0.065	-0.0159786950732	-0.0111850865513	-0.0271637816245	0.00319573901465	5.65645805593	13.1664447403	0.43	1.07057256991	3.4034620506	0.315	4.58588548602	9.76298268975	0.47	0.47	2.62050599201	3.51531291611	0.745	1.18242343542	4.12250332889	5.30492676431	2.20505992011	0.926764314248	0.639147802929	1.48601864181	2.62050599201	15.0039946738	196.0	88.0	1
11454	14796	23712	2016	Jeff Green	SF	29	MEM	53	1544.0	0.312435233161	0.517	0.244	0.278	3.9	14.4	8.9	10.5	1.3	1.1	9.9	20.2	0.0279792746114	0.0233160621762	0.0512953367876	0.067	-0.0139896373057	-0.0256476683938	-0.0396373056995	0.00233160621762	5.59585492228	12.9870466321	0.431	0.979274611399	3.17098445596	0.309	4.61658031088	9.81606217617	0.47	0.469	2.89119170984	3.61398963731	0.8	1.28238341969	4.33678756477	5.61917098446	2.28497409326	0.932642487047	0.443005181347	1.60880829016	2.37823834197	15.0621761658	196.0	88.0	1
11606	14948	23978	2016	Brandon Rush	SG	30	GSW	72	1055.0	0.344644549763	0.56	0.604	0.108	2.3	15.4	9.2	7.0	0.9	1.6	10.8	12.5	0.0272985781991	0.0409478672986	0.0682464454976	0.09	-0.0409478672986	-0.00682464454976	-0.0443601895735	0.00682464454976	3.78767772512	8.87203791469	0.427	2.21800947867	5.35734597156	0.414	1.56966824645	3.51469194313	0.447	0.552	0.614218009479	0.955450236967	0.643	0.716587677725	5.45971563981	6.17630331754	1.94502369668	0.682464454976	0.784834123223	1.12606635071	1.94502369668	10.4075829384	198.0	99.0	1
11611	14953	23985	2016	Luis Scola	PF	35	TOR	76	1636.0	0.299266503667	0.523	0.269	0.14	6.0	19.0	12.6	6.8	1.5	1.4	9.7	19.5	0.0308068459658	0.0418092909535	0.0726161369193	0.098	-0.0176039119804	-0.00880195599022	-0.0264058679707	0.00660146699267	5.91931540342	13.1589242054	0.45	1.43031784841	3.54278728606	0.404	4.48899755501	9.61613691932	0.467	0.504	1.34229828851	1.84841075795	0.726	1.84841075795	6.07334963325	7.9217603912	1.45232273839	1.01222493888	0.59413202934	1.49633251834	3.91687041565	14.6112469438	206.0	108.0	1
11612	14954	23986	2016	Mike Scott	PF	27	ATL	75	1146.0	0.439790575916	0.575	0.42	0.168	5.2	14.2	9.8	10.5	1.1	1.2	9.4	17.4	0.0534031413613	0.0471204188482	0.100523560209	0.132	-0.00628272251309	-0.0125654450262	-0.0188481675393	0.0125654450262	5.52879581152	11.8115183246	0.468	1.94764397906	4.96335078534	0.392	3.58115183246	6.84816753927	0.523	0.551	1.57068062827	1.97905759162	0.794	1.66492146597	4.80628272251	6.47120418848	2.4502617801	0.785340314136	0.534031413613	1.31937172775	3.20418848168	14.5759162304	203.0	107.0	1
11478	14820	23761	2016	Rodney Hood	SG	23	UTA	79	2541.0	0.199763872491	0.542	0.462	0.206	1.8	10.5	6.1	14.4	1.5	0.5	10.5	21.5	0.0481700118064	0.0354191263282	0.0850059031877	0.112	0.0226682408501	-0.0127508854782	0.0099173553719	0.0240850059032	5.78040141677	13.7709563164	0.42	2.28099173554	6.36127508855	0.359	3.49940968123	7.40968122786	0.472	0.503	2.43683589138	2.83353010626	0.86	0.538370720189	3.24439197166	3.78276269185	3.01770956316	1.03423848878	0.226682408501	1.77095631641	2.86186540732	16.2786304604	203.0	93.0	1
11473	14815	23747	2016	Solomon Hill	SF	24	IND	59	866.0	0.507159353349	0.543	0.356	0.202	4.9	15.9	10.5	9.6	2.1	1.0	12.7	13.2	0.0332563510393	0.0540415704388	0.0872979214781	0.117	-0.0540415704388	0.0540415704388	0.0	0.0166281755196	3.86605080831	8.64665127021	0.447	0.997690531178	3.07621247113	0.324	2.86836027714	5.57043879908	0.515	0.505	1.49653579677	1.74595842956	0.857	1.62124711316	5.27944572748	6.90069284065	2.36951501155	1.53810623557	0.45727482679	1.37182448037	2.82678983834	10.2263279446	201.0	102.0	1
11613	14955	23987	2016	Thabo Sefolosha	SF	31	ATL	75	1758.0	0.253924914676	0.578	0.333	0.266	3.3	17.1	10.4	8.8	2.4	1.7	14.1	12.3	0.0266211604096	0.0655290102389	0.0921501706485	0.122	-0.0348122866894	0.057337883959	0.0225255972696	0.0286689419795	3.84982935154	7.61774744027	0.505	0.860068259386	2.53924914676	0.339	2.98976109215	5.07849829352	0.589	0.562	1.26962457338	2.02730375427	0.626	1.06484641638	5.7747440273	6.83959044369	2.19112627986	1.74061433447	0.757679180887	1.39249146758	2.23208191126	9.82935153584	201.0	99.0	1
11617	14959	23991	2016	Jonathon Simmons	SG	26	SAS	55	813.0	0.526937269373	0.586	0.194	0.38	2.3	10.8	6.7	10.4	1.5	0.5	15.8	18.9	0.0309963099631	0.0575645756458	0.0885608856089	0.119	-0.0487084870849	0.00885608856089	-0.0442804428044	0.00885608856089	5.40221402214	10.7158671587	0.504	0.79704797048	2.08118081181	0.383	4.60516605166	8.63468634686	0.533	0.541	3.05535055351	4.07380073801	0.75	0.708487084871	3.54243542435	4.25092250923	2.56826568266	1.06273062731	0.221402214022	2.34686346863	4.56088560886	14.6568265683	185.0	83.0	1
11471	14813	23745	2016	George Hill	PG	29	IND	74	2524.0	0.188272583201	0.555	0.425	0.203	2.5	10.3	6.5	15.5	1.6	0.5	11.1	15.8	0.0484944532488	0.0399366085578	0.0884310618067	0.118	0.0156893819334	0.00713153724247	0.0213946117274	0.0313787638669	4.64976228209	10.5404120444	0.441	1.82567353407	4.47860538827	0.408	2.82408874802	6.0618066561	0.466	0.528	1.62599049128	2.13946117274	0.76	0.827258320127	3.42313787639	4.25039619651	3.6941362916	1.18383518225	0.242472266244	1.44057052298	2.12519809826	12.7511885895	190.0	85.0	1
11468	14810	23739	2016	Mario Hezonja	SF	20	ORL	79	1413.0	0.23949044586	0.541	0.459	0.129	2.2	11.8	6.9	11.2	1.4	1.0	18.0	16.9	-0.00254777070064	0.0254777070064	0.0229299363057	0.029	-0.0484076433121	-0.0229299363057	-0.0713375796178	-0.00764331210191	4.61146496815	10.6496815287	0.433	1.70700636943	4.89171974522	0.349	2.90445859873	5.75796178344	0.504	0.513	1.24840764331	1.37579617834	0.907	0.713375796178	3.77070063694	4.48407643312	2.77707006369	0.993630573248	0.433121019108	2.47133757962	3.15923566879	12.178343949	203.0	97.0	1
11463	14805	23730	2016	Tobias Harris	PF	23	ORL	49	1610.0	0.335403726708	0.55	0.279	0.283	4.8	18.9	11.8	9.3	1.5	1.4	11.4	18.9	0.0380124223602	0.0357763975155	0.0737888198758	0.099	-0.00223602484472	0.00894409937888	0.00670807453416	0.0201242236025	5.61242236025	12.0968944099	0.464	1.05093167702	3.37639751553	0.311	4.56149068323	8.72049689441	0.523	0.507	2.68322981366	3.42111801242	0.784	1.58757763975	6.05962732919	7.64720496894	2.21366459627	1.05093167702	0.626086956522	1.74409937888	2.0347826087	14.9590062112	190.0	86.0	1
11462	14804	23729	2016	Tobias Harris	PF	23	TOT	76	2513.0	0.23207321926	0.56	0.269	0.273	4.1	18.6	11.2	10.6	1.3	1.3	9.8	19.3	0.058734580183	0.0358137684043	0.0945483485873	0.126	0.0100278551532	0.00573020294469	0.0143255073617	0.0272184639873	5.97373656984	12.7353760446	0.469	1.14604058894	3.42379625945	0.335	4.8276959809	9.31157978512	0.518	0.514	2.89375248707	3.4810982889	0.831	1.37524870673	5.93076004775	7.30600875448	2.42101074413	0.931157978512	0.573020294469	1.54715479507	2.19180262634	15.9872662157	190.0	86.0	1
11461	14803	23727	2016	Gary Harris	SG	21	DEN	76	2439.0	0.187453874539	0.566	0.388	0.174	2.4	7.7	5.0	9.5	2.0	0.6	10.6	16.5	0.0413284132841	0.0177121771218	0.0590405904059	0.079	0.0132841328413	-0.010332103321	0.0029520295203	0.0191881918819	5.29889298893	11.2915129151	0.469	1.54981549815	4.38376383764	0.354	3.74907749077	6.90774907749	0.543	0.538	1.60885608856	1.963099631	0.82	0.79704797048	2.45018450185	3.24723247232	2.16974169742	1.43173431734	0.265682656827	1.44649446494	2.11070110701	13.7564575646	193.0	95.0	1
11460	14802	23726	2016	Devin Harris	PG	32	DAL	64	1280.0	0.3684375	0.559	0.422	0.374	1.5	10.3	5.9	14.5	2.4	0.8	13.2	17.9	0.03375	0.0365625	0.0703125	0.095	-0.0028125	0.01125	0.0084375	0.0196875	4.696875	10.51875	0.447	1.4625	4.44375	0.329	3.234375	6.075	0.532	0.516	2.840625	3.9375	0.721	0.50625	3.375	3.88125	3.31875	1.6875	0.365625	1.85625	3.4875	13.696875	190.0	87.0	1
11459	14801	23723	2016	Maurice Harkless	SF	22	POR	78	1457.0	0.328620452986	0.541	0.341	0.27	7.5	13.3	10.4	6.9	1.7	1.9	11.9	15.6	0.0395332875772	0.0321207961565	0.0716540837337	0.096	-0.0098833218943	0.00494166094715	-0.00494166094715	0.017295813315	4.81811942347	10.1551132464	0.474	0.963623884695	3.45916266301	0.279	3.85449553878	6.69595058339	0.576	0.522	1.70487302677	2.74262182567	0.622	2.49553877831	4.4227865477	6.91832532601	1.6554564173	1.21070693205	0.864790665752	1.53191489362	3.06382978723	12.3047357584	206.0	97.0	1
11457	14799	23721	2016	Tim Hardaway	SG	23	ATL	51	864.0	0.4875	0.563	0.536	0.211	0.9	9.8	5.4	8.9	1.2	0.6	7.4	16.2	0.0375	0.0416666666667	0.0791666666667	0.105	-0.0375	-0.05	-0.0875	0.0	4.75	11.0416666667	0.43	2.0	5.91666666667	0.338	2.75	5.125	0.537	0.521	2.08333333333	2.33333333333	0.893	0.291666666667	3.29166666667	3.58333333333	2.125	0.875	0.291666666667	0.958333333333	2.0	13.5833333333	183.0	79.0	1
11241	14580	23352	2015	J.J. Redick	SG	30	LAC	78	2409.0	0.242092154421	0.622	0.488	0.216	1.0	6.6	3.9	9.0	0.8	0.3	8.5	21.0	0.0866749688667	0.0134495641345	0.100124533001	0.134	0.0508094645081	-0.0403486924035	0.0104607721046	0.0239103362391	6.6799501868	14.0174346202	0.477	2.98879202989	6.84433374844	0.437	3.69115815691	7.17310087173	0.515	0.583	2.73474470735	3.03362391034	0.901	0.328767123288	2.16687422167	2.49564134496	2.04732254047	0.582814445828	0.119551681196	1.4196762142	2.00249066002	19.0834371108	188.0	86.0	1
10850	14183	22654	2014	Marcus Morris	SF	24	PHO	82	1800.0	0.296	0.552	0.399	0.244	5.2	14.6	9.9	7.6	2.0	0.8	11.6	19.9	0.046	0.036	0.084	0.111	0.012	-0.01	0.004	0.02	5.76	13.02	0.442	1.98	5.2	0.381	3.78	7.82	0.483	0.518	2.42	3.18	0.761	1.68	4.7	6.38	1.76	1.44	0.36	1.9	3.14	15.92	188.0	88.0	1
