	Unnamed: 0	Unnamed: 0.1	Year	Player	Pos	Age	Tm	G	MP	PER	TS%	3PAr	FTr	ORB%	DRB%	TRB%	AST%	STL%	BLK%	TOV%	USG%	OWS	DWS	WS	WS/48	OBPM	DBPM	BPM	VORP	FG	FGA	FG%	3P	3PA	3P%	2P	2PA	2P%	eFG%	FT	FTA	FT%	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PTS	height	weight	cluster_ID
600	3820	5876	1980	Phil Hubbard	PF	23	DET	64	1189.0	0.41480235492	0.534	0.004	0.488	10.0	18.4	14.1	7.9	1.8	0.4	18.0	21.6	0.0211942809083	0.0272497897393	0.0484440706476	0.064	-0.0484440706476	-0.0514718250631	-0.0999158957107	-0.0121110176619	6.3582842725	13.6551724138	0.466	0.0	0.0605550883095	0.0	6.3582842725	13.5946173255	0.468	0.466	4.99579478553	6.66105971405	0.75	3.45164003364	6.23717409588	9.68881412952	2.11942809083	1.45332211943	0.302775441548	3.63330529857	6.11606391926	17.7123633305	203.0	97.0	5
280	3498	5426	1979	Joe Bryant	PF	24	PHI	70	1064.0	0.443233082707	0.482	0.0	0.356	9.8	15.3	12.7	13.6	2.1	0.4	17.1	24.4	-0.00338345864662	0.0541353383459	0.0507518796992	0.067	-0.0642857142857	-0.00676691729323	-0.0710526315789	0.0	6.93609022556	16.1729323308	0.429	0.0	0.0	0.0	6.93609022556	16.1729323308	0.429	0.429	4.16165413534	5.75187969925	0.724	3.24812030075	5.51503759398	8.76315789474	3.48496240602	1.65789473684	0.304511278195	3.85714285714	5.78571428571	18.0338345865	206.0	83.0	5
2371	5597	8443	1987	Rod Higgins	SF	27	GSW	73	1497.0	0.339078156313	0.61	0.041	0.583	5.2	12.2	8.7	8.6	1.3	0.8	12.8	16.0	0.0697394789579	0.0192384769539	0.0889779559118	0.12	0.00480961923848	-0.0120240480962	-0.00480961923848	0.0168336673347	5.14629258517	9.90781563126	0.519	0.0721442885772	0.408817635271	0.176	5.07414829659	9.49899799599	0.534	0.523	4.80961923848	5.77154308617	0.833	1.73146292585	3.96793587174	5.6993987976	2.30861723447	0.961923847695	0.50501002004	1.82765531062	3.4869739479	15.1743486974	201.0	90.0	5
625	3845	5906	1980	Larry Kenon	PF	27	SAS	78	2798.0	0.221300929235	0.527	0.007	0.259	10.1	19.4	14.8	11.1	1.7	0.3	13.5	23.2	0.0437455325232	0.0257326661901	0.0694781987134	0.093	0.0141529664046	-0.00643316654753	0.00643316654753	0.0231593995711	8.32451751251	17.1508220157	0.485	0.0128663330951	0.115796997856	0.111	8.31165117941	17.0350250179	0.488	0.486	3.47390993567	4.4388849178	0.783	3.31951393853	6.65189421015	9.97140814868	2.97212294496	1.42816297355	0.231593995711	2.98498927806	2.47033595425	20.1358112938	206.0	92.0	5
1585	4808	7296	1984	Dale Ellis	SF	23	DAL	67	1059.0	0.513314447592	0.503	0.059	0.245	11.6	15.8	13.7	7.6	1.9	0.5	12.5	24.6	0.0169971671388	0.0339943342776	0.0509915014164	0.066	-0.0339943342776	-0.0679886685552	-0.101983002833	-0.0101983002833	7.64872521246	16.7592067989	0.456	0.407932011331	0.985835694051	0.414	7.24079320113	15.7733711048	0.459	0.469	2.95750708215	4.11331444759	0.719	3.60339943343	4.89518413598	8.49858356941	1.90368271955	1.39376770538	0.305949008499	2.65155807365	4.01133144476	18.6628895184	201.0	92.0	5
1218	4441	6777	1982	Elston Turner	SF	22	DAL	80	1996.0	0.192985971944	0.472	0.006	0.216	7.9	9.4	8.6	13.2	1.8	0.1	14.2	16.8	0.00541082164329	0.0180360721443	0.025250501002	0.033	-0.0198396793587	-0.00360721442886	-0.025250501002	0.00541082164329	5.08617234469	11.5250501002	0.441	0.0	0.0721442885772	0.0	5.08617234469	11.4529058116	0.444	0.441	1.749498998	2.48897795591	0.703	2.57915831663	2.8496993988	5.42885771543	3.40881763527	1.35270541082	0.0360721442886	2.09218436874	3.28256513026	11.9218436874	196.0	86.0	5
609	3829	5887	1980	George Johnson	PF	23	DEN	75	1938.0	0.278637770898	0.524	0.014	0.291	10.0	21.7	15.7	11.4	2.0	1.9	16.8	17.8	0.0278637770898	0.0427244582043	0.0705882352941	0.095	-0.0130030959752	0.0260061919505	0.0130030959752	0.0241486068111	5.7399380805	12.0557275542	0.476	0.0371517027864	0.167182662539	0.222	5.70278637771	11.8885448916	0.48	0.478	2.74922600619	3.51083591331	0.783	3.52941176471	7.31888544892	10.8482972136	2.91640866873	1.56037151703	1.24458204334	2.74922600619	4.82972136223	14.26625387	211.0	111.0	5
2372	5598	8444	1987	Roy Hinson	SF	25	PHI	76	2489.0	0.195259140217	0.54	0.001	0.437	7.1	15.2	11.3	3.5	0.9	3.8	13.2	19.1	0.0274809160305	0.0376054640418	0.0650863800723	0.087	-0.0303736440337	0.0	-0.0303736440337	-0.00144636400161	5.68421052632	11.9035757332	0.478	0.0	0.0144636400161	0.0	5.68421052632	11.8891120932	0.478	0.478	3.94857372439	5.20691040579	0.758	2.16954600241	4.88871032543	7.05825632784	0.867818400964	0.650863800723	2.32864604259	2.15508236239	4.06428284452	15.316994777	206.0	95.0	5
1227	4450	6786	1982	Wally Walker	SF	27	SEA	70	1965.0	0.208854961832	0.504	0.003	0.213	6.2	10.5	8.4	15.2	0.9	0.8	13.9	16.9	0.0201526717557	0.0439694656489	0.0641221374046	0.087	-0.0201526717557	0.0128244274809	-0.00916030534351	0.0146564885496	5.53282442748	11.5236641221	0.48	0.0	0.036641221374	0.0	5.53282442748	11.4870229008	0.482	0.48	1.64885496183	2.45496183206	0.672	1.9786259542	3.60916030534	5.58778625954	3.99389312977	0.659541984733	0.512977099237	2.03358778626	3.93893129771	12.7145038168	201.0	86.0	5
646	3866	5951	1980	Scott May	SF	25	CHI	54	1298.0	0.413251155624	0.507	0.007	0.293	6.9	11.8	9.4	12.5	1.6	0.2	10.4	23.2	0.0416024653313	0.0249614791988	0.06656394453	0.09	-0.0055469953775	-0.0471494607088	-0.0526964560863	0.0	7.32203389831	16.280431433	0.45	0.0	0.11093990755	0.0	7.32203389831	16.1694915254	0.453	0.45	3.9938366718	4.77041602465	0.837	2.16332819723	3.88289676425	6.04622496148	2.8844375963	1.24807395994	0.138674884438	2.13559322034	3.49460708783	18.6379044684	201.0	97.0	5
263	3481	5394	1979	Mike Bantom	PF	27	IND	81	2528.0	0.223575949367	0.503	0.0	0.326	9.2	17.3	13.2	12.3	1.8	1.3	14.0	21.3	0.0313291139241	0.0427215189873	0.0740506329114	0.099	0.00427215189873	0.0128164556962	0.0170886075949	0.0299050632911	6.86392405063	14.753164557	0.465	0.0	0.0	0.0	6.86392405063	14.753164557	0.465	0.465	3.23259493671	4.81329113924	0.672	3.20411392405	6.05221518987	9.25632911392	3.17563291139	1.40981012658	0.882911392405	2.74841772152	4.5	16.960443038	206.0	90.0	5
2376	5602	8448	1987	Phil Hubbard	SF	30	CLE	68	2083.0	0.203936629861	0.555	0.007	0.45	9.2	10.8	10.0	9.4	1.5	0.2	17.7	16.9	0.0190110417667	0.0362938070091	0.0570331253	0.075	-0.0103696591455	0.00691310609698	-0.00345655304849	0.0155544887182	5.54776764282	10.4560729717	0.531	0.0	0.0691310609698	0.0	5.54776764282	10.3869419107	0.534	0.531	2.79980796928	4.70091214594	0.596	3.07633221315	3.62938070091	6.70571291407	2.35045607297	1.140662506	0.120979356697	2.69611137782	3.87133941431	13.8953432549	203.0	97.0	5
640	3860	5936	1980	Maurice Lucas	PF	27	TOT	63	1884.0	0.282802547771	0.503	0.011	0.294	8.1	22.7	15.3	16.5	1.1	1.9	19.2	24.3	-0.00573248407643	0.0515923566879	0.0458598726115	0.061	-0.0324840764331	0.0191082802548	-0.0133757961783	0.0114649681529	7.08917197452	15.5350318471	0.456	0.0382165605096	0.171974522293	0.222	7.05095541401	15.3630573248	0.459	0.458	3.42038216561	4.56687898089	0.749	2.73248407643	7.52866242038	10.2611464968	3.97452229299	0.802547770701	1.1847133758	4.16560509554	4.26114649682	17.6369426752	206.0	97.0	5
641	3861	5937	1980	Maurice Lucas	PF	27	POR	41	1176.0	0.422448979592	0.48	0.009	0.248	7.8	22.8	15.2	16.2	1.0	1.7	19.5	26.5	-0.030612244898	0.0489795918367	0.0183673469388	0.025	-0.0795918367347	0.015306122449	-0.0642857142857	0.0	7.4387755102	16.8979591837	0.44	0.0612244897959	0.15306122449	0.4	7.37755102041	16.7448979592	0.441	0.442	3.0612244898	4.19387755102	0.73	2.60204081633	7.34693877551	9.94897959184	3.82653061224	0.704081632653	1.07142857143	4.5306122449	4.31632653061	18.0	206.0	97.0	5
2773	6002	9059	1988	Kenny Walker	SF	23	NYK	82	2139.0	0.207012622721	0.512	0.001	0.245	10.0	10.9	10.4	5.8	1.4	1.7	9.3	16.9	0.0420757363254	0.0387096774194	0.0791023842917	0.106	-0.00841514726508	0.0100981767181	0.00168302945302	0.0185133239832	5.78962131837	12.252454418	0.473	0.0	0.0168302945302	0.0	5.78962131837	12.2356241234	0.473	0.473	2.32258064516	2.99579242637	0.775	3.23141654979	3.31556802244	6.54698457223	1.44740532959	1.0603085554	0.992987377279	1.396914446	4.88078541374	13.9018232819	203.0	95.0	5
262	3480	5393	1979	Greg Ballard	SF	24	WSB	82	1552.0	0.345618556701	0.503	0.0	0.308	9.5	19.8	14.7	9.4	1.7	1.0	13.3	18.0	0.0394329896907	0.0510309278351	0.0904639175258	0.12	-0.0069587628866	0.0255154639175	0.0162371134021	0.0255154639175	6.03092783505	12.9664948454	0.465	0.0	0.0	0.0	6.03092783505	12.9664948454	0.465	0.465	2.76030927835	3.98969072165	0.692	3.31701030928	7.12113402062	10.4381443299	2.69072164948	1.34536082474	0.69587628866	2.25	3.87371134021	14.8221649485	201.0	97.0	5
593	3812	5865	1980	Spencer Haywood	PF	30	LAL	76	1544.0	0.324093264249	0.54	0.007	0.349	10.2	13.9	12.2	7.6	1.0	1.9	16.4	21.2	0.0326424870466	0.0396373056995	0.0722797927461	0.095	-0.030310880829	-0.0256476683938	-0.0559585492228	-0.00466321243523	6.71502590674	13.7797927461	0.487	0.0233160621762	0.0932642487047	0.25	6.69170984456	13.6865284974	0.489	0.488	3.70725388601	4.80310880829	0.772	3.07772020725	4.9896373057	8.06735751295	2.16839378238	0.816062176166	1.32901554404	3.12435233161	4.5932642487	17.1606217617	203.0	102.0	5
2786	6015	9086	1988	John Williams	SF	21	WSB	82	2428.0	0.220922570016	0.512	0.042	0.281	5.8	14.7	10.2	14.3	2.4	0.8	12.4	19.8	0.0281713344316	0.0459637561779	0.0741350906096	0.098	0.00593080724876	0.0237232289951	0.0296540362438	0.0370675453048	6.33113673806	13.4925864909	0.469	0.0741350906096	0.563426688633	0.132	6.25700164745	12.9291598023	0.484	0.472	2.78747940692	3.79571663921	0.734	1.88303130148	4.70016474465	6.58319604613	3.43986820428	1.73476112026	0.504118616145	2.14991762768	3.21746293245	15.5238879736	188.0	83.0	5
1584	4807	7294	1984	James Edwards	C	28	PHO	72	1897.0	0.307432788614	0.57	0.001	0.311	6.6	14.9	10.7	13.9	0.6	0.9	13.1	23.1	0.0569319978914	0.0265682656827	0.0835002635741	0.112	0.0151818661044	-0.0227727991566	-0.00759093305219	0.0151818661044	8.31207169215	15.5044807591	0.536	0.0	0.0189773326305	0.0	8.31207169215	15.4855034265	0.537	0.536	3.47285187138	4.82024248814	0.72	2.04955192409	4.55455983131	6.6041117554	3.49182920401	0.436478650501	0.569319978914	2.65682656827	4.82024248814	20.0969952557	213.0	102.0	5
2796	6025	9108	1989	Kareem Abdul-Jabbar	C	41	LAL	74	1695.0	0.273982300885	0.511	0.005	0.25	7.3	14.2	11.0	6.1	1.1	2.9	11.5	20.1	0.0191150442478	0.0424778761062	0.061592920354	0.082	-0.0488495575221	0.0	-0.0488495575221	-0.00212389380531	6.64778761062	13.996460177	0.475	0.0	0.0637168141593	0.0	6.64778761062	13.9327433628	0.477	0.475	2.59115044248	3.50442477876	0.739	2.18761061947	4.90619469027	7.09380530973	1.57168141593	0.807079646018	1.80530973451	2.01769911504	4.16283185841	15.8867256637	218.0	102.0	5
592	3811	5864	1980	Elvin Hayes	PF	34	WSB	81	3183.0	0.194533459001	0.492	0.008	0.285	8.4	20.0	14.1	6.1	0.9	3.1	10.2	26.1	0.0237511781338	0.0475023562677	0.0701225259189	0.094	-0.00791705937795	0.00339302544769	-0.00452403393025	0.0147031102733	8.60697455231	18.9670122526	0.454	0.0339302544769	0.147031102733	0.231	8.57304429783	18.8199811499	0.456	0.455	3.77756833176	5.40622054665	0.699	3.0424128181	7.09142318567	10.1338360038	1.45900094251	0.701225259189	2.13760603205	2.43166823751	3.49481621112	21.0254476909	206.0	106.0	5
277	3495	5423	1979	Allan Bristow	SF	27	SAS	74	1324.0	0.386102719033	0.562	0.0	0.421	6.6	12.8	9.8	20.3	1.8	0.6	20.5	15.1	0.0543806646526	0.0407854984894	0.095166163142	0.126	0.0108761329305	0.0135951661631	0.0244712990937	0.0271903323263	4.73111782477	9.6253776435	0.492	0.0	0.0	0.0	4.73111782477	9.6253776435	0.492	0.492	3.37160120846	4.05135951662	0.832	2.1752265861	4.54078549849	6.71601208459	6.28096676737	1.52265861027	0.407854984894	2.93655589124	4.18731117825	12.833836858	201.0	95.0	5
564	3783	5829	1980	Alex English	SF	26	IND	54	1526.0	0.41756225426	0.539	0.004	0.204	11.0	14.9	12.9	13.5	1.4	1.2	14.2	22.2	0.0566186107471	0.0306684141547	0.0849279161206	0.114	0.0306684141547	-0.0165137614679	0.0141546526868	0.0235910878113	8.1625163827	16.1834862385	0.504	0.0	0.0707732634338	0.0	8.1625163827	16.1127129751	0.507	0.504	2.68938401048	3.30275229358	0.814	3.93971166448	5.0249017038	8.96461336828	3.3499344692	1.06159895151	0.778505897772	2.9252948886	3.01965923984	19.0144167759	201.0	86.0	5
237	3455	5350	1978	Richard Washington	PF	22	KCK	78	2231.0	0.229134917078	0.511	0.0	0.223	8.6	21.4	15.0	7.4	1.5	1.7	16.3	20.0	0.0209771402958	0.0419542805917	0.0629314208875	0.085	-0.016136261766	0.00645450470641	-0.00968175705961	0.0129090094128	6.85791125056	14.3774092335	0.477	0.0	0.0	0.0	6.85791125056	14.3774092335	0.477	0.477	2.4204392649	3.21111609144	0.754	3.03361721201	7.51949798297	10.553115195	1.90407888839	1.19408337069	1.17794710892	3.08202599731	5.22814881219	16.136261766	211.0	99.0	5
246	3464	5365	1978	Jamaal Wilkes	SF	24	LAL	51	1490.0	0.388993288591	0.475	0.0	0.235	8.0	17.7	13.0	16.1	2.3	0.7	13.3	21.0	0.0314093959732	0.048322147651	0.0797315436242	0.106	0.0144966442953	0.0289932885906	0.0434899328859	0.0338255033557	6.69261744966	15.2214765101	0.44	0.0	0.0	0.0	6.69261744966	15.2214765101	0.44	0.44	2.5610738255	3.57583892617	0.716	2.73020134228	6.45100671141	9.18120805369	4.39731543624	1.86040268456	0.531543624161	2.58523489933	3.91409395973	15.9463087248	198.0	86.0	5
1186	4409	6731	1982	Cliff Robinson	PF	21	TOT	68	2175.0	0.302896551724	0.491	0.003	0.274	8.6	23.5	15.8	8.5	1.9	2.7	10.4	26.9	0.0115862068966	0.0463448275862	0.0579310344828	0.077	-0.0165517241379	0.00662068965517	-0.00993103448276	0.0132413793103	8.57379310345	18.9186206897	0.453	0.0	0.0662068965517	0.0	8.57379310345	18.8524137931	0.455	0.453	3.67448275862	5.18068965517	0.709	2.88	7.2	10.08	1.98620689655	1.45655172414	1.70482758621	2.46620689655	3.67448275862	20.8220689655	206.0	99.0	5
200	3418	5291	1978	Curtis Rowe	PF	28	BOS	51	911.0	0.383315038419	0.5	0.0	0.326	8.5	14.1	11.3	6.6	0.7	0.4	19.6	16.5	0.00790340285401	0.027661909989	0.035565312843	0.046	-0.110647639956	-0.03951701427	-0.146212952799	-0.015806805708	4.86059275521	10.7881448957	0.451	0.0	0.0	0.0	4.86059275521	10.7881448957	0.451	0.451	2.60812294182	3.51701427003	0.742	2.92425905598	5.09769484083	8.02195389682	1.77826564215	0.55323819978	0.31613611416	3.00329308452	3.71459934138	12.3293084523	201.0	102.0	5
1630	4853	7351	1984	Reggie Johnson	PF	26	NJN	72	818.0	0.497310513447	0.555	0.004	0.492	7.3	12.1	9.6	6.5	1.4	1.3	15.9	18.0	0.0308068459658	0.0440097799511	0.0704156479218	0.094	-0.0880195599022	-0.0132029339853	-0.101222493888	-0.00440097799511	5.58924205379	11.2665036675	0.496	0.0	0.0440097799511	0.0	5.58924205379	11.2224938875	0.498	0.496	4.0488997555	5.54523227384	0.73	2.33251833741	3.74083129584	6.07334963325	1.76039119804	1.05623471883	0.79217603912	2.59657701711	6.20537897311	15.2273838631	206.0	92.0	5
2216	5440	8202	1986	Detlef Schrempf	SF	23	DAL	64	969.0	0.404953560372	0.52	0.022	0.483	8.1	14.2	11.2	11.8	1.1	0.6	18.0	19.6	0.0111455108359	0.0185758513932	0.0297213622291	0.04	-0.0631578947368	-0.0445820433437	-0.10773993808	-0.00743034055728	5.27554179567	11.7027863777	0.451	0.111455108359	0.260061919505	0.429	5.16408668731	11.4427244582	0.451	0.456	4.0866873065	5.64705882353	0.724	2.60061919505	4.75541795666	7.3560371517	3.2693498452	0.854489164087	0.371517027864	3.12074303406	6.16718266254	14.7492260062	206.0	97.0	5
1629	4852	7350	1984	Mickey Johnson	PF	31	GSW	78	2122.0	0.259566446748	0.51	0.034	0.507	9.5	17.7	13.3	14.4	2.2	0.8	17.2	23.1	0.0186616399623	0.0407163053723	0.0593779453346	0.079	-0.00678605089538	0.00678605089538	0.0	0.0186616399623	6.09048067861	14.4542884072	0.421	0.0848256361923	0.491988689915	0.172	6.00565504241	13.9622997172	0.43	0.424	5.75117813384	7.32893496701	0.785	3.35909519321	5.42884071631	8.78793590952	3.71536286522	1.71347785108	0.508953817154	3.66446748351	4.91988689915	18.0169651272	208.0	86.0	5
203	3421	5298	1978	Alvin Scott	SF	22	PHO	81	1538.0	0.287906371912	0.543	0.0	0.518	8.9	15.1	11.9	6.9	1.5	1.3	15.8	13.0	0.0444733420026	0.0491547464239	0.0936280884265	0.126	-0.0257477243173	0.0257477243173	0.0	0.0187256176853	4.21326397919	8.63719115735	0.488	0.0	0.0	0.0	4.21326397919	8.63719115735	0.488	0.488	3.08972691808	4.47074122237	0.691	3.1599479844	5.19635890767	8.35630689207	2.05981794538	1.21716514954	0.936280884265	1.98959687906	3.69830949285	11.5162548765	201.0	83.0	5
2859	6088	9203	1989	Kevin Duckworth	C	24	POR	79	2662.0	0.187978963186	0.531	0.002	0.369	9.7	16.4	12.9	3.1	1.0	1.1	12.9	22.4	0.0338091660406	0.0311044327573	0.0649135987979	0.086	-0.0229902329076	-0.0270473328325	-0.05003756574	-0.0148760330579	7.49211119459	15.7009767092	0.477	0.0	0.0270473328325	0.0	7.49211119459	15.6739293764	0.478	0.477	4.38166791886	5.78812922615	0.757	3.32682193839	5.26070623591	8.58752817431	0.811419984974	0.757325319309	0.662659654395	2.70473328325	4.05709992487	19.365890308	213.0	124.0	5
735	3957	6078	1980	Bill Willoughby	SF	22	CLE	78	1447.0	0.31596406358	0.522	0.02	0.278	8.5	15.8	12.0	6.2	1.0	2.3	11.7	15.4	0.0422944022115	0.0323427781617	0.0746371803732	0.099	-0.0248790601244	0.0124395300622	-0.0124395300622	0.0149274360746	5.44851416724	11.3697304768	0.479	0.0248790601244	0.22391154112	0.111	5.42363510712	11.1458189357	0.487	0.48	2.38838977194	3.1596406358	0.756	3.03524533518	5.14996544575	8.18521078093	1.79129232896	0.796129923981	1.54250172771	1.69177608846	4.70214236351	13.3102971666	203.0	92.0	5
1444	4667	7111	1983	Cliff Robinson	PF	22	CLE	77	2601.0	0.242214532872	0.509	0.004	0.245	8.1	29.9	18.7	9.3	1.2	1.3	14.1	25.6	0.0166089965398	0.0442906574394	0.0608996539792	0.081	-0.0179930795848	0.00138408304498	-0.0166089965398	0.00692041522491	8.12456747405	17.0242214533	0.477	0.0	0.0692041522491	0.0	8.12456747405	16.955017301	0.479	0.477	2.94809688581	4.1660899654	0.708	2.62975778547	9.21799307958	11.8477508651	2.00692041522	0.844290657439	0.80276816609	3.10034602076	3.76470588235	19.1972318339	206.0	99.0	5
206	3424	5302	1978	Bruce Seals	SF	24	SEA	73	1322.0	0.280484114977	0.455	0.0	0.318	4.6	13.2	8.7	8.8	1.4	1.3	14.1	21.1	-0.00272314674735	0.046293494705	0.0435703479576	0.059	-0.0844175491679	-0.0108925869894	-0.0953101361573	-0.0136157337368	6.26323751891	15.0045385779	0.417	0.0	0.0	0.0	6.26323751891	15.0045385779	0.417	0.417	3.02269288956	4.76550680787	0.634	1.68835098336	4.46596066566	6.15431164902	2.20574886536	1.11649016641	0.898638426626	2.80484114977	5.71860816944	15.5491679274	203.0	95.0	5
2228	5452	8216	1986	Steve Stipanovich	C	25	IND	79	2397.0	0.238798498123	0.526	0.011	0.356	7.9	20.2	14.1	12.3	1.5	1.7	12.5	20.0	0.0375469336671	0.0510638297872	0.0886107634543	0.118	-0.00450563204005	0.0255319148936	0.0210262828536	0.0315394242804	6.2478097622	13.2916145181	0.47	0.0300375469337	0.150187734668	0.2	6.21777221527	13.1414267835	0.473	0.471	3.63454317897	4.73091364205	0.768	2.59824780976	6.75844806008	9.35669586984	3.09386733417	1.12640801001	1.03629536921	2.19274092616	3.91989987484	16.1602002503	211.0	111.0	5
1382	4605	7014	1983	Larry Kenon	PF	30	TOT	48	770.0	0.575064935065	0.496	0.004	0.222	9.4	12.2	10.8	7.5	1.5	0.7	14.3	17.7	0.0187012987013	0.0233766233766	0.0420779220779	0.055	-0.0748051948052	-0.0374025974026	-0.112207792208	-0.00467532467532	5.56363636364	12.0155844156	0.463	0.0	0.0467532467532	0.0	5.56363636364	11.9688311688	0.465	0.463	1.96363636364	2.66493506494	0.737	3.08571428571	3.78701298701	6.87272727273	1.82337662338	1.07532467532	0.420779220779	2.1974025974	2.99220779221	13.0909090909	206.0	92.0	5
1333	4556	6941	1983	Glen Gondrezick	PF	27	DEN	76	1130.0	0.430088495575	0.508	0.01	0.388	9.6	17.3	13.5	10.0	3.0	0.4	12.5	12.9	0.0477876106195	0.0350442477876	0.0796460176991	0.108	0.00637168141593	0.0254867256637	0.0318584070796	0.0286725663717	4.26902654867	9.36637168142	0.456	0.0	0.0955752212389	0.0	4.26902654867	9.27079646018	0.46	0.456	2.61238938053	3.63185840708	0.719	3.4407079646	6.14867256637	9.58938053097	3.18584070796	2.54867256637	0.286725663717	1.5610619469	5.12920353982	11.1504424779	198.0	98.0	5
720	3942	6057	1980	Richard Washington	PF	24	MIL	75	1092.0	0.405494505495	0.484	0.0	0.181	9.7	17.5	13.7	6.7	1.1	2.4	12.2	18.8	0.0164835164835	0.0527472527473	0.0659340659341	0.089	-0.0791208791209	0.0	-0.0824175824176	-0.0032967032967	6.49450549451	13.8791208791	0.468	0.0	0.0	0.0	6.49450549451	13.8791208791	0.468	0.468	1.51648351648	2.50549450549	0.605	3.13186813187	5.96703296703	9.0989010989	1.81318681319	0.857142857143	1.58241758242	2.07692307692	5.47252747253	14.5054945055	211.0	99.0	5
1626	4849	7347	1984	George Johnson	SF	27	IND	81	2073.0	0.265701881331	0.527	0.053	0.305	7.4	17.1	12.3	14.0	1.9	1.3	15.6	23.7	0.00868306801737	0.0468885672938	0.0555716353111	0.075	-0.0173661360347	0.0104196816208	-0.00520984081042	0.0156295224313	7.13748191027	15.3516642547	0.465	0.191027496382	0.816208393632	0.234	6.94645441389	14.5354558611	0.478	0.471	3.87264833575	4.68885672938	0.826	2.41389290883	5.57452966715	7.98842257598	3.38639652677	1.42402315485	0.850940665702	3.23010130246	4.44573082489	18.3386396527	211.0	111.0	5
211	3429	5308	1978	Jack Sikma	C	22	SEA	82	2238.0	0.217158176944	0.509	0.0	0.328	8.5	22.9	15.4	8.3	1.4	1.0	17.8	17.8	0.027345844504	0.057908847185	0.0868632707775	0.115	-0.0225201072386	0.0193029490617	-0.00321715817694	0.0160857908847	5.50134048257	12.0965147453	0.455	0.0	0.0	0.0	5.50134048257	12.0965147453	0.455	0.455	3.08847184987	3.97319034853	0.777	3.1528150134	7.75335120643	10.9061662198	2.15549597855	1.09383378016	0.643431635389	2.99195710456	4.82573726542	14.091152815	211.0	104.0	5
2237	5461	8229	1986	Mychal Thompson	C	31	POR	82	2569.0	0.191981315687	0.525	0.0	0.306	8.0	18.9	13.4	9.6	1.4	0.8	14.6	20.7	0.0182172051382	0.033631763332	0.0518489684702	0.068	-0.0154145581938	0.0	-0.0154145581938	0.00840794083301	7.04865706501	14.1673803036	0.498	0.0	0.0	0.0	7.04865706501	14.1673803036	0.498	0.498	2.77462047489	4.330089529	0.641	2.53639548462	5.98365122616	8.52004671078	2.46632931102	1.06500583885	0.490463215259	2.74659400545	3.74153367069	16.8719346049	208.0	102.0	5
2210	5434	8193	1986	Cliff Robinson	SF	25	WSB	78	2563.0	0.257042528287	0.518	0.003	0.281	7.6	21.0	14.4	12.1	1.9	1.0	12.7	26.4	0.0210690596957	0.0575887631682	0.0786578228638	0.104	0.0	0.00983222785798	0.00983222785798	0.0238782676551	8.35739367928	17.6277799454	0.474	0.0140460397971	0.0561841591885	0.25	8.34334763948	17.5715957862	0.475	0.475	3.77838470542	4.95825204838	0.762	2.52828716348	7.02301989856	9.55130706204	2.61256340226	1.37651190012	0.618025751073	2.89348419821	3.04799063597	20.5072181038	206.0	99.0	5
2241	5465	8234	1986	Wayman Tisdale	PF	21	IND	81	2277.0	0.221343873518	0.539	0.002	0.234	9.2	18.6	13.9	5.4	0.7	1.1	14.5	23.3	0.0110671936759	0.0411067193676	0.0505928853755	0.068	-0.0268774703557	-0.0189723320158	-0.0474308300395	-0.00948616600791	8.1581027668	15.8418972332	0.515	0.0	0.0316205533597	0.0	8.1581027668	15.8102766798	0.516	0.515	2.52964426877	3.69960474308	0.684	3.01976284585	6.21343873518	9.23320158103	1.24901185771	0.505928853755	0.695652173913	2.97233201581	4.58498023715	18.8458498024	206.0	108.0	5
743	3965	6094	1981	Greg Ballard	SF	26	WSB	82	2610.0	0.230344827586	0.5	0.027	0.165	6.7	16.8	11.7	10.9	2.1	0.8	8.4	21.4	0.0386206896552	0.0565517241379	0.0951724137931	0.127	0.00827586206897	0.0275862068966	0.0372413793103	0.0427586206897	7.5724137931	16.3586206897	0.463	0.0965517241379	0.441379310345	0.219	7.47586206897	15.9172413793	0.47	0.466	2.28965517241	2.70344827586	0.847	2.30344827586	5.69655172414	8.0	2.68965517241	1.6275862069	0.537931034483	1.61379310345	2.67586206897	17.5310344828	201.0	97.0	5
746	3968	6098	1981	Kent Benson	C	26	DET	59	1956.0	0.277914110429	0.524	0.005	0.33	7.0	17.4	11.9	13.9	1.7	2.0	17.7	22.2	0.0110429447853	0.0460122699387	0.0570552147239	0.075	-0.0165644171779	0.020245398773	0.00368098159509	0.020245398773	6.69938650307	14.1717791411	0.473	0.0	0.0736196319018	0.0	6.69938650307	14.0981595092	0.475	0.473	3.60736196319	4.67484662577	0.772	2.28220858896	5.07975460123	7.36196319018	3.16564417178	1.32515337423	1.23312883436	3.49693251534	3.38650306748	17.0061349693	208.0	106.0	5
